symbol,report_date
BR,2023-08-08
BR,2023-11-02
BR,2024-02-01
BR,2024-05-08
BR,2024-08-06
BR,2024-11-05
BR,2025-01-31
BR,2025-05-01
BR,2025-08-05
BR,2025-11-04
BR,2026-02-03
BR,2026-04-30
BRO,1996-04-15
BRO,1996-07-15
BRO,1996-10-14
BRO,1997-01-27
BRO,1997-04-14
BRO,1997-07-14
BRO,1997-10-13
BRO,1998-01-26
BRO,1998-06-30
BRO,1998-07-13
BRO,1998-10-12
BRO,1999-01-19
BRO,1999-04-12
BRO,1999-07-12
BRO,1999-10-11
BRO,2000-01-13
BRO,2000-04-10
BRO,2000-07-10
BRO,2000-10-09
BRO,2001-01-19
BRO,2001-04-16
BRO,2001-07-12
BRO,2001-10-10
BRO,2002-01-17
BRO,2002-04-11
BRO,2002-07-11
BRO,2002-10-09
BRO,2003-01-15
BRO,2003-04-10
BRO,2003-07-09
BRO,2003-10-08
BRO,2004-01-14
BRO,2004-04-14
BRO,2004-07-12
BRO,2004-10-17
BRO,2005-02-10
BRO,2005-04-19
BRO,2005-07-18
BRO,2005-10-17
BRO,2006-02-09
BRO,2006-04-24
BRO,2006-07-24
BRO,2006-10-23
BRO,2007-02-11
BRO,2007-04-23
BRO,2007-07-23
BRO,2007-10-22
BRO,2008-02-08
BRO,2008-04-21
BRO,2008-07-17
BRO,2008-10-20
BRO,2009-02-16
BRO,2009-04-20
BRO,2009-07-20
BRO,2009-10-19
BRO,2010-02-15
BRO,2010-04-19
BRO,2010-07-19
BRO,2010-10-18
BRO,2011-02-07
BRO,2011-04-18
BRO,2011-07-18
BRO,2011-10-17
BRO,2012-02-03
BRO,2012-04-16
BRO,2012-07-16
BRO,2012-10-15
BRO,2013-02-01
BRO,2013-04-15
BRO,2013-07-15
BRO,2013-10-14
BRO,2014-02-03
BRO,2014-04-21
BRO,2014-07-21
BRO,2014-10-20
BRO,2015-01-26
BRO,2015-04-20
BRO,2015-07-20
BRO,2015-10-19
BRO,2016-01-25
BRO,2016-04-18
BRO,2016-07-18
BRO,2016-10-20
BRO,2017-01-23
BRO,2017-04-17
BRO,2017-07-17
BRO,2017-10-16
BRO,2018-01-22
BRO,2018-04-23
BRO,2018-07-23
BRO,2018-10-22
BRO,2019-01-28
BRO,2019-04-22
BRO,2019-07-22
BRO,2019-10-28
BRO,2020-01-27
BRO,2020-04-27
BRO,2020-07-27
BRO,2020-10-26
BRO,2021-01-25
BRO,2021-04-26
BRO,2021-07-26
BRO,2021-10-25
BRO,2022-01-24
BRO,2022-04-25
BRO,2022-07-25
BRO,2022-10-24
BRO,2023-01-23
BRO,2023-04-24
BRO,2023-07-24
BRO,2023-10-23
BRO,2024-01-22
BRO,2024-04-22
BRO,2024-07-22
BRO,2024-10-28
BRO,2025-01-27
BRO,2025-04-28
BRO,2025-07-28
BRO,2025-10-27
BRO,2026-01-26
BRO,2026-04-27
BSX,1996-04-30
BSX,1996-07-24
BSX,1996-10-22
BSX,1997-02-25
BSX,1997-04-29
BSX,1997-07-22
BSX,1997-10-21
BSX,1998-02-24
BSX,1998-04-28
BSX,1998-07-28
BSX,1998-11-13
BSX,1999-02-23
BSX,1999-04-20
BSX,1999-07-20
BSX,1999-10-26
BSX,2000-02-08
BSX,2000-04-18
BSX,2000-07-18
BSX,2000-10-17
BSX,2001-02-06
BSX,2001-04-25
BSX,2001-07-18
BSX,2001-10-22
BSX,2002-01-22
BSX,2002-04-16
BSX,2002-07-23
BSX,2002-10-22
BSX,2003-02-04
BSX,2003-04-21
BSX,2003-07-22
BSX,2003-10-21
BSX,2004-02-02
BSX,2004-04-20
BSX,2004-07-26
BSX,2004-10-19
BSX,2005-02-01
BSX,2005-04-19
BSX,2005-07-19
BSX,2005-10-14
BSX,2006-02-07
BSX,2006-04-18
BSX,2006-07-27
BSX,2006-10-18
BSX,2007-02-01
BSX,2007-04-23
BSX,2007-07-20
BSX,2007-10-19
BSX,2008-02-04
BSX,2008-04-21
BSX,2008-07-21
BSX,2008-10-21
BSX,2009-01-28
BSX,2009-04-20
BSX,2009-07-20
BSX,2009-10-19
BSX,2010-02-10
BSX,2010-04-26
BSX,2010-07-20
BSX,2010-10-19
BSX,2011-02-01
BSX,2011-04-20
BSX,2011-07-28
BSX,2011-10-20
BSX,2012-02-02
BSX,2012-04-19
BSX,2012-07-26
BSX,2012-10-18
BSX,2013-01-29
BSX,2013-04-25
BSX,2013-07-25
BSX,2013-10-24
BSX,2014-02-04
BSX,2014-04-29
BSX,2014-07-24
BSX,2014-10-22
BSX,2015-02-04
BSX,2015-04-28
BSX,2015-07-23
BSX,2015-10-28
BSX,2016-02-04
BSX,2016-04-27
BSX,2016-07-28
BSX,2016-10-26
BSX,2017-02-02
BSX,2017-04-27
BSX,2017-07-27
BSX,2017-10-26
BSX,2018-02-01
BSX,2018-04-25
BSX,2018-07-25
BSX,2018-10-24
BSX,2019-02-06
BSX,2019-04-24
BSX,2019-07-24
BSX,2019-10-23
BSX,2020-02-05
BSX,2020-04-29
BSX,2020-07-29
BSX,2020-10-28
BSX,2021-02-03
BSX,2021-04-28
BSX,2021-07-27
BSX,2021-10-27
BSX,2022-02-02
BSX,2022-04-27
BSX,2022-07-27
BSX,2022-10-26
BSX,2023-02-01
BSX,2023-04-26
BSX,2023-07-27
BSX,2023-10-26
BSX,2024-01-31
BSX,2024-04-24
BSX,2024-07-24
BSX,2024-10-23
BSX,2025-02-05
BSX,2025-04-23
BSX,2025-07-23
BSX,2025-10-22
BSX,2026-02-04
BSX,2026-04-22
BWA,1996-04-23
BWA,1996-07-17
BWA,1996-10-23
BWA,1997-02-06
BWA,1997-04-29
BWA,1997-07-23
BWA,1997-10-22
BWA,1998-01-29
BWA,1998-04-28
BWA,1998-07-22
BWA,1998-10-22
BWA,1999-02-08
BWA,1999-04-27
BWA,1999-07-21
BWA,1999-10-20
BWA,2000-02-02
BWA,2000-04-27
BWA,2000-07-21
BWA,2000-10-23
BWA,2001-02-07
BWA,2001-04-25
BWA,2001-07-25
BWA,2001-10-23
BWA,2002-02-04
BWA,2002-04-22
BWA,2002-07-22
BWA,2002-10-22
BWA,2003-02-04
BWA,2003-04-22
BWA,2003-07-21
BWA,2003-10-27
BWA,2004-02-05
BWA,2004-04-22
BWA,2004-07-29
BWA,2004-10-25
BWA,2005-02-04
BWA,2005-04-28
BWA,2005-07-28
BWA,2005-10-26
BWA,2006-02-09
BWA,2006-04-27
BWA,2006-07-27
BWA,2006-10-27
BWA,2007-02-08
BWA,2007-04-26
BWA,2007-07-26
BWA,2007-10-25
BWA,2008-02-07
BWA,2008-05-02
BWA,2008-07-31
BWA,2008-10-29
BWA,2009-02-12
BWA,2009-04-30
BWA,2009-07-29
BWA,2009-10-28
BWA,2010-02-11
BWA,2010-04-29
BWA,2010-07-30
BWA,2010-10-27
BWA,2011-02-10
BWA,2011-04-28
BWA,2011-07-28
BWA,2011-10-28
BWA,2012-02-14
BWA,2012-04-26
BWA,2012-07-26
BWA,2012-10-31
BWA,2013-02-14
BWA,2013-04-25
BWA,2013-07-25
BWA,2013-10-30
BWA,2014-02-13
BWA,2014-05-01
BWA,2014-07-31
BWA,2014-10-30
BWA,2015-02-12
BWA,2015-04-30
BWA,2015-07-30
BWA,2015-10-29
BWA,2016-02-11
BWA,2016-04-28
BWA,2016-07-28
BWA,2016-10-27
BWA,2017-02-09
BWA,2017-04-27
BWA,2017-07-27
BWA,2017-10-26
BWA,2018-02-08
BWA,2018-04-26
BWA,2018-07-26
BWA,2018-10-25
BWA,2019-02-14
BWA,2019-04-25
BWA,2019-07-25
BWA,2019-10-31
BWA,2020-02-13
BWA,2020-05-06
BWA,2020-08-05
BWA,2020-10-29
BWA,2021-02-11
BWA,2021-05-05
BWA,2021-08-04
BWA,2021-11-03
BWA,2022-02-15
BWA,2022-05-04
BWA,2022-08-03
BWA,2022-10-27
BWA,2023-02-09
BWA,2023-05-04
BWA,2023-08-02
BWA,2023-11-02
BWA,2024-02-08
BWA,2024-05-02
BWA,2024-07-31
BWA,2024-10-31
BWA,2025-02-06
BWA,2025-05-07
BWA,2025-07-31
BWA,2025-10-30
BWA,2026-02-11
BWA,2026-05-06
BX,2007-08-13
BX,2007-11-12
BX,2008-03-10
BX,2008-05-15
BX,2008-08-06
BX,2008-11-06
BX,2009-02-27
BX,2009-05-06
BX,2009-08-06
BX,2009-11-06
BX,2010-02-25
BX,2010-04-22
BX,2010-07-22
BX,2010-10-28
BX,2011-02-03
BX,2011-04-21
BX,2011-07-21
BX,2011-10-20
BX,2012-02-02
BX,2012-04-19
BX,2012-07-19
BX,2012-10-18
BX,2013-01-31
BX,2013-04-18
BX,2013-07-18
BX,2013-10-17
BX,2014-01-30
BX,2014-04-17
BX,2014-07-17
BX,2014-10-16
BX,2015-01-29
BX,2015-04-16
BX,2015-07-16
BX,2015-10-15
BX,2016-01-28
BX,2016-04-21
BX,2016-07-21
BX,2016-10-27
BX,2017-01-26
BX,2017-04-20
BX,2017-07-20
BX,2017-10-19
BX,2018-02-01
BX,2018-04-19
BX,2018-07-19
BX,2018-10-18
BX,2019-01-31
BX,2019-04-18
BX,2019-07-18
BX,2019-10-23
BX,2020-01-30
BX,2020-04-23
BX,2020-07-23
BX,2020-10-28
BX,2021-01-27
BX,2021-04-22
BX,2021-07-22
BX,2021-10-21
BX,2022-01-27
BX,2022-04-21
BX,2022-07-21
BX,2022-10-20
BX,2023-01-26
BX,2023-04-20
BX,2023-07-20
BX,2023-10-19
BX,2024-01-25
BX,2024-04-18
BX,2024-07-18
BX,2024-10-17
BX,2025-01-30
BX,2025-04-17
BX,2025-07-24
BX,2025-10-23
BX,2026-01-29
BX,2026-04-23
BXP,1998-03-31
BXP,1998-06-30
BXP,1998-09-30
BXP,1998-12-31
BXP,1999-03-31
BXP,1999-06-30
BXP,1999-09-30
BXP,1999-12-31
BXP,2000-04-25
BXP,2000-07-25
BXP,2000-10-16
BXP,2001-01-23
BXP,2001-04-24
BXP,2001-07-18
BXP,2001-10-23
BXP,2002-01-22
BXP,2002-04-23
BXP,2002-07-23
BXP,2002-10-23
BXP,2003-01-22
BXP,2003-04-22
BXP,2003-07-22
BXP,2003-10-21
BXP,2004-01-27
BXP,2004-04-27
BXP,2004-07-20
BXP,2004-10-26
BXP,2005-01-25
BXP,2005-04-26
BXP,2005-07-26
BXP,2005-10-25
BXP,2006-01-30
BXP,2006-04-25
BXP,2006-07-26
BXP,2006-10-24
BXP,2007-01-30
BXP,2007-04-24
BXP,2007-07-24
BXP,2007-10-24
BXP,2008-01-29
BXP,2008-04-29
BXP,2008-07-22
BXP,2008-10-28
BXP,2009-01-28
BXP,2009-04-29
BXP,2009-07-21
BXP,2009-10-27
BXP,2010-01-26
BXP,2010-04-27
BXP,2010-07-27
BXP,2010-10-26
BXP,2011-01-25
BXP,2011-05-02
BXP,2011-08-01
BXP,2011-10-25
BXP,2012-01-31
BXP,2012-05-01
BXP,2012-08-06
BXP,2012-10-23
BXP,2013-01-29
BXP,2013-04-30
BXP,2013-07-30
BXP,2013-10-29
BXP,2014-01-28
BXP,2014-04-29
BXP,2014-07-29
BXP,2014-10-28
BXP,2015-01-29
BXP,2015-04-27
BXP,2015-07-29
BXP,2015-10-29
BXP,2016-02-03
BXP,2016-04-26
BXP,2016-07-26
BXP,2016-10-25
BXP,2017-01-31
BXP,2017-04-25
BXP,2017-08-01
BXP,2017-11-01
BXP,2018-01-30
BXP,2018-04-24
BXP,2018-07-31
BXP,2018-10-30
BXP,2019-01-29
BXP,2019-04-30
BXP,2019-07-30
BXP,2019-10-29
BXP,2020-01-28
BXP,2020-04-28
BXP,2020-07-28
BXP,2020-10-27
BXP,2021-01-26
BXP,2021-04-27
BXP,2021-07-27
BXP,2021-10-26
BXP,2022-01-25
BXP,2022-05-02
BXP,2022-07-26
BXP,2022-10-25
BXP,2023-01-31
BXP,2023-04-25
BXP,2023-08-01
BXP,2023-11-01
BXP,2024-01-30
BXP,2024-04-30
BXP,2024-07-30
BXP,2024-10-29
BXP,2025-01-28
BXP,2025-04-29
BXP,2025-07-29
BXP,2025-10-28
BXP,2026-01-27
BXP,2026-04-28
C,1996-03-31
C,1996-06-30
C,1996-09-30
C,1996-12-31
C,1997-04-13
C,1997-07-15
C,1997-10-13
C,1998-01-26
C,1998-04-20
C,1998-07-20
C,1998-10-21
C,1999-01-25
C,1999-04-19
C,1999-07-19
C,1999-10-18
C,2000-01-18
C,2000-04-17
C,2000-07-19
C,2000-10-17
C,2001-01-16
C,2001-04-16
C,2001-07-16
C,2001-10-17
C,2002-01-17
C,2002-04-15
C,2002-07-17
C,2002-10-15
C,2003-01-21
C,2003-04-14
C,2003-07-14
C,2003-10-20
C,2004-01-20
C,2004-04-15
C,2004-07-15
C,2004-10-14
C,2005-01-20
C,2005-04-15
C,2005-07-18
C,2005-10-17
C,2006-01-19
C,2006-04-17
C,2006-07-17
C,2006-10-19
C,2007-01-19
C,2007-04-16
C,2007-07-20
C,2007-10-15
C,2008-01-15
C,2008-04-18
C,2008-07-18
C,2008-10-16
C,2009-01-16
C,2009-04-17
C,2009-07-17
C,2009-10-15
C,2010-01-19
C,2010-04-19
C,2010-07-16
C,2010-10-18
C,2011-01-18
C,2011-04-18
C,2011-07-15
C,2011-10-17
C,2012-01-17
C,2012-04-16
C,2012-07-16
C,2012-10-15
C,2013-01-17
C,2013-04-15
C,2013-07-15
C,2013-10-15
C,2014-03-03
C,2014-04-14
C,2014-07-14
C,2014-10-14
C,2015-01-15
C,2015-04-16
C,2015-07-16
C,2015-10-15
C,2016-01-15
C,2016-04-15
C,2016-07-15
C,2016-10-14
C,2017-01-18
C,2017-04-13
C,2017-07-14
C,2017-10-12
C,2018-01-16
C,2018-04-13
C,2018-07-13
C,2018-10-12
C,2019-01-14
C,2019-04-15
C,2019-07-15
C,2019-10-15
C,2020-01-14
C,2020-04-15
C,2020-07-14
C,2020-10-13
C,2021-01-15
C,2021-04-15
C,2021-07-14
C,2021-10-14
C,2022-01-14
C,2022-04-14
C,2022-07-15
C,2022-10-14
C,2023-01-13
C,2023-04-14
C,2023-07-14
C,2023-10-13
C,2024-01-12
C,2024-04-12
C,2024-07-12
C,2024-10-15
C,2025-01-15
C,2025-04-15
C,2025-07-15
C,2025-11-06
C,2026-01-21
C,2026-04-14
CAG,1996-03-20
CAG,1996-07-02
CAG,1996-09-19
CAG,1996-12-19
CAG,1997-03-20
CAG,1997-07-01
CAG,1997-09-19
CAG,1997-12-19
CAG,1998-03-19
CAG,1998-07-01
CAG,1998-09-23
CAG,1998-12-23
CAG,1999-03-25
CAG,1999-07-01
CAG,1999-09-21
CAG,1999-12-21
CAG,2000-03-23
CAG,2000-06-29
CAG,2000-09-21
CAG,2000-12-21
CAG,2001-03-22
CAG,2001-06-28
CAG,2001-09-20
CAG,2001-12-20
CAG,2002-03-28
CAG,2002-06-27
CAG,2002-09-19
CAG,2002-12-19
CAG,2003-03-27
CAG,2003-06-26
CAG,2003-09-18
CAG,2003-12-22
CAG,2004-03-25
CAG,2004-07-01
CAG,2004-09-22
CAG,2004-12-22
CAG,2005-03-24
CAG,2005-06-30
CAG,2005-09-21
CAG,2005-12-22
CAG,2006-03-23
CAG,2006-06-28
CAG,2006-09-21
CAG,2006-12-21
CAG,2007-03-22
CAG,2007-06-27
CAG,2007-09-20
CAG,2007-12-20
CAG,2008-03-27
CAG,2008-06-26
CAG,2008-09-18
CAG,2008-12-17
CAG,2009-03-26
CAG,2009-06-25
CAG,2009-09-22
CAG,2009-12-21
CAG,2010-03-25
CAG,2010-06-24
CAG,2010-09-21
CAG,2010-12-21
CAG,2011-03-24
CAG,2011-06-23
CAG,2011-09-20
CAG,2011-12-20
CAG,2012-03-22
CAG,2012-06-21
CAG,2012-09-20
CAG,2012-12-20
CAG,2013-04-03
CAG,2013-06-27
CAG,2013-09-19
CAG,2013-12-19
CAG,2014-03-20
CAG,2014-06-26
CAG,2014-09-18
CAG,2014-12-18
CAG,2015-03-26
CAG,2015-06-30
CAG,2015-09-22
CAG,2015-12-22
CAG,2016-04-07
CAG,2016-06-30
CAG,2016-09-29
CAG,2016-12-22
CAG,2017-03-23
CAG,2017-06-29
CAG,2017-09-28
CAG,2017-12-21
CAG,2018-03-22
CAG,2018-06-27
CAG,2018-09-27
CAG,2018-12-20
CAG,2019-03-21
CAG,2019-06-27
CAG,2019-09-26
CAG,2019-12-19
CAG,2020-03-31
CAG,2020-06-30
CAG,2020-10-01
CAG,2021-01-07
CAG,2021-04-08
CAG,2021-07-13
CAG,2021-10-07
CAG,2022-01-06
CAG,2022-04-07
CAG,2022-07-14
CAG,2022-10-06
CAG,2023-01-05
CAG,2023-04-05
CAG,2023-07-13
CAG,2023-10-05
CAG,2024-01-04
CAG,2024-04-04
CAG,2024-07-11
CAG,2024-10-02
CAG,2024-12-19
CAG,2025-04-03
CAG,2025-07-10
CAG,2025-10-01
CAG,2025-12-19
CAG,2026-04-01
CAH,1996-04-22
CAH,1996-07-29
CAH,1996-10-22
CAH,1997-01-22
CAH,1997-04-22
CAH,1997-07-31
CAH,1997-10-20
CAH,1998-01-26
CAH,1998-04-22
CAH,1998-07-27
CAH,1998-10-26
CAH,1999-01-25
CAH,1999-04-28
CAH,1999-07-30
CAH,1999-10-26
CAH,2000-01-25
CAH,2000-04-25
CAH,2000-07-25
CAH,2000-10-24
CAH,2001-01-30
CAH,2001-04-26
CAH,2001-07-31
CAH,2001-10-23
CAH,2002-01-22
CAH,2002-04-23
CAH,2002-08-06
CAH,2002-10-22
CAH,2003-01-23
CAH,2003-04-23
CAH,2003-07-31
CAH,2003-10-23
CAH,2004-01-22
CAH,2004-04-22
CAH,2004-10-26
CAH,2005-02-04
CAH,2005-04-29
CAH,2005-08-05
CAH,2005-10-26
CAH,2006-01-26
CAH,2006-04-27
CAH,2006-08-03
CAH,2006-10-27
CAH,2007-01-25
CAH,2007-04-26
CAH,2007-08-09
CAH,2007-11-05
CAH,2008-01-29
CAH,2008-05-01
CAH,2008-08-07
CAH,2008-10-29
CAH,2009-02-05
CAH,2009-04-30
CAH,2009-08-18
CAH,2009-11-05
CAH,2010-01-28
CAH,2010-04-29
CAH,2010-08-05
CAH,2010-10-28
CAH,2011-02-03
CAH,2011-04-28
CAH,2011-08-04
CAH,2011-10-27
CAH,2012-02-02
CAH,2012-05-03
CAH,2012-08-02
CAH,2012-10-30
CAH,2013-02-05
CAH,2013-05-02
CAH,2013-08-01
CAH,2013-10-31
CAH,2014-01-30
CAH,2014-05-01
CAH,2014-08-04
CAH,2014-10-30
CAH,2015-01-29
CAH,2015-04-30
CAH,2015-07-30
CAH,2015-11-02
CAH,2016-02-01
CAH,2016-04-28
CAH,2016-08-02
CAH,2016-10-31
CAH,2017-02-07
CAH,2017-05-01
CAH,2017-08-02
CAH,2017-11-06
CAH,2018-02-08
CAH,2018-05-03
CAH,2018-08-06
CAH,2018-11-08
CAH,2019-02-07
CAH,2019-05-09
CAH,2019-08-08
CAH,2019-11-07
CAH,2020-02-06
CAH,2020-05-11
CAH,2020-08-06
CAH,2020-11-05
CAH,2021-02-05
CAH,2021-05-06
CAH,2021-08-05
CAH,2021-11-09
CAH,2022-02-03
CAH,2022-05-05
CAH,2022-08-11
CAH,2022-11-04
CAH,2023-02-02
CAH,2023-05-04
CAH,2023-08-15
CAH,2023-11-03
CAH,2024-02-01
CAH,2024-05-02
CAH,2024-08-14
CAH,2024-11-01
CAH,2025-01-30
CAH,2025-05-01
CAH,2025-08-12
CAH,2025-10-30
CAH,2026-02-05
CAH,2026-04-30
CARR,2020-02-07
CARR,2020-05-08
CARR,2020-07-30
CARR,2020-10-29
CARR,2021-02-09
CARR,2021-04-29
CARR,2021-07-29
CARR,2021-10-28
CARR,2022-02-08
CARR,2022-04-28
CARR,2022-07-28
CARR,2022-10-27
CARR,2023-02-07
CARR,2023-04-25
CARR,2023-07-27
CARR,2023-10-26
CARR,2024-02-06
CARR,2024-04-25
CARR,2024-07-25
CARR,2024-10-24
CARR,2025-02-11
CARR,2025-05-01
CARR,2025-07-29
CARR,2025-10-28
CARR,2026-02-05
CARR,2026-04-30
CASY,1996-03-04
CASY,1996-06-18
CASY,1996-08-27
CASY,1996-12-09
CASY,1997-03-04
CASY,1997-06-17
CASY,1997-08-26
CASY,1997-12-02
CASY,1998-03-03
CASY,1998-06-15
CASY,1998-08-24
CASY,1998-12-01
CASY,1999-03-02
CASY,1999-06-15
CASY,1999-09-01
CASY,1999-12-01
CASY,2000-02-23
CASY,2000-06-12
CASY,2000-08-30
CASY,2000-11-29
CASY,2001-02-28
CASY,2001-06-13
CASY,2001-08-29
CASY,2001-11-28
CASY,2002-02-28
CASY,2002-06-13
CASY,2002-08-27
CASY,2002-12-03
CASY,2003-03-06
CASY,2003-06-10
CASY,2003-09-02
CASY,2003-12-03
CASY,2004-03-03
CASY,2004-06-09
CASY,2004-09-01
CASY,2004-12-07
CASY,2005-03-08
CASY,2005-06-13
CASY,2005-09-06
CASY,2005-12-06
CASY,2006-03-08
CASY,2006-06-13
CASY,2006-09-05
CASY,2006-12-06
CASY,2007-03-07
CASY,2007-06-13
CASY,2007-09-05
CASY,2007-12-05
CASY,2008-03-06
CASY,2008-06-11
CASY,2008-09-03
CASY,2008-12-03
CASY,2009-03-09
CASY,2009-06-15
CASY,2009-09-07
CASY,2009-12-07
CASY,2010-03-08
CASY,2010-06-15
CASY,2010-09-07
CASY,2010-12-07
CASY,2011-03-07
CASY,2011-06-13
CASY,2011-09-07
CASY,2011-12-06
CASY,2012-03-05
CASY,2012-06-12
CASY,2012-09-10
CASY,2012-12-10
CASY,2013-03-11
CASY,2013-06-13
CASY,2013-09-09
CASY,2013-12-09
CASY,2014-03-10
CASY,2014-06-09
CASY,2014-09-08
CASY,2014-12-10
CASY,2015-03-09
CASY,2015-06-08
CASY,2015-09-08
CASY,2015-12-07
CASY,2016-03-07
CASY,2016-06-06
CASY,2016-09-06
CASY,2016-12-07
CASY,2017-03-06
CASY,2017-06-05
CASY,2017-09-05
CASY,2017-12-11
CASY,2018-03-07
CASY,2018-06-12
CASY,2018-09-10
CASY,2018-12-10
CASY,2019-03-11
CASY,2019-06-10
CASY,2019-09-09
CASY,2019-12-09
CASY,2020-03-09
CASY,2020-06-08
CASY,2020-09-08
CASY,2020-12-07
CASY,2021-03-08
CASY,2021-06-08
CASY,2021-09-07
CASY,2021-12-07
CASY,2022-03-08
CASY,2022-06-07
CASY,2022-09-07
CASY,2022-12-06
CASY,2023-03-07
CASY,2023-06-06
CASY,2023-09-11
CASY,2023-12-11
CASY,2024-03-11
CASY,2024-06-11
CASY,2024-09-04
CASY,2024-12-09
CASY,2025-03-11
CASY,2025-06-09
CASY,2025-09-08
CASY,2025-12-09
CASY,2026-03-09
CASY,2026-06-09
CAT,1996-04-16
CAT,1996-07-16
CAT,1996-10-15
CAT,1997-01-21
CAT,1997-04-15
CAT,1997-07-22
CAT,1997-10-15
CAT,1998-01-21
CAT,1998-04-17
CAT,1998-07-15
CAT,1998-10-16
CAT,1999-01-20
CAT,1999-04-16
CAT,1999-07-16
CAT,1999-10-15
CAT,2000-01-21
CAT,2000-04-18
CAT,2000-07-20
CAT,2000-10-17
CAT,2001-01-18
CAT,2001-04-17
CAT,2001-07-17
CAT,2001-10-16
CAT,2002-01-23
CAT,2002-04-16
CAT,2002-07-16
CAT,2002-10-16
CAT,2003-01-23
CAT,2003-04-16
CAT,2003-07-17
CAT,2003-10-16
CAT,2004-01-27
CAT,2004-04-22
CAT,2004-07-22
CAT,2004-10-21
CAT,2005-01-27
CAT,2005-04-20
CAT,2005-07-21
CAT,2005-10-21
CAT,2006-01-26
CAT,2006-04-24
CAT,2006-07-21
CAT,2006-10-20
CAT,2007-01-26
CAT,2007-04-20
CAT,2007-07-20
CAT,2007-10-19
CAT,2008-01-25
CAT,2008-04-18
CAT,2008-07-22
CAT,2008-10-21
CAT,2009-01-26
CAT,2009-04-21
CAT,2009-07-21
CAT,2009-10-20
CAT,2010-01-27
CAT,2010-04-26
CAT,2010-07-22
CAT,2010-10-21
CAT,2011-01-27
CAT,2011-04-29
CAT,2011-07-22
CAT,2011-10-24
CAT,2012-01-26
CAT,2012-04-25
CAT,2012-07-25
CAT,2012-10-22
CAT,2013-01-28
CAT,2013-04-22
CAT,2013-07-24
CAT,2013-10-23
CAT,2014-01-27
CAT,2014-04-24
CAT,2014-07-24
CAT,2014-10-23
CAT,2015-01-27
CAT,2015-04-23
CAT,2015-07-23
CAT,2015-10-22
CAT,2016-01-28
CAT,2016-04-22
CAT,2016-07-26
CAT,2016-10-25
CAT,2017-01-26
CAT,2017-04-25
CAT,2017-07-25
CAT,2017-10-24
CAT,2018-01-25
CAT,2018-04-24
CAT,2018-07-30
CAT,2018-10-23
CAT,2019-01-28
CAT,2019-04-24
CAT,2019-07-24
CAT,2019-10-23
CAT,2020-01-31
CAT,2020-04-28
CAT,2020-07-31
CAT,2020-10-27
CAT,2021-01-29
CAT,2021-04-29
CAT,2021-07-30
CAT,2021-10-28
CAT,2022-01-28
CAT,2022-04-28
CAT,2022-08-02
CAT,2022-10-27
CAT,2023-01-31
CAT,2023-04-27
CAT,2023-08-01
CAT,2023-10-31
CAT,2024-02-05
CAT,2024-04-25
CAT,2024-08-06
CAT,2024-10-30
CAT,2025-01-30
CAT,2025-04-30
CAT,2025-08-05
CAT,2025-10-29
CAT,2026-01-29
CAT,2026-04-30
CB,1996-04-23
CB,1996-07-23
CB,1996-11-07
CB,1997-01-21
CB,1997-04-23
CB,1997-07-23
CB,1997-11-05
CB,1998-01-21
CB,1998-04-22
CB,1998-07-22
CB,1998-11-04
CB,1999-01-26
CB,1999-04-27
CB,1999-07-27
CB,1999-11-04
CB,2000-02-16
CB,2000-05-09
CB,2000-08-01
CB,2000-11-01
CB,2001-02-14
CB,2001-05-01
CB,2001-07-31
CB,2001-10-25
CB,2002-02-13
CB,2002-05-01
CB,2002-07-29
CB,2002-10-29
CB,2003-02-05
CB,2003-04-29
CB,2003-07-28
CB,2003-10-28
CB,2004-02-04
CB,2004-04-27
CB,2004-07-27
CB,2004-10-26
CB,2005-02-02
CB,2005-04-26
CB,2005-07-25
CB,2005-10-25
CB,2006-01-31
CB,2006-04-25
CB,2006-07-25
CB,2006-10-24
CB,2007-01-30
CB,2007-04-24
CB,2007-07-24
CB,2007-10-23
CB,2008-02-05
CB,2008-04-29
CB,2008-07-29
CB,2008-10-28
CB,2009-02-03
CB,2009-04-28
CB,2009-07-27
CB,2009-10-27
CB,2010-02-02
CB,2010-04-28
CB,2010-07-27
CB,2010-10-27
CB,2011-02-02
CB,2011-05-04
CB,2011-07-26
CB,2011-10-25
CB,2012-01-31
CB,2012-04-24
CB,2012-07-24
CB,2012-10-23
CB,2013-01-29
CB,2013-04-22
CB,2013-07-23
CB,2013-10-22
CB,2014-01-28
CB,2014-04-29
CB,2014-07-22
CB,2014-10-21
CB,2015-01-27
CB,2015-04-21
CB,2015-07-21
CB,2015-10-20
CB,2016-01-26
CB,2016-05-04
CB,2016-07-26
CB,2016-10-25
CB,2017-01-31
CB,2017-04-25
CB,2017-07-25
CB,2017-10-26
CB,2018-01-30
CB,2018-04-24
CB,2018-07-24
CB,2018-10-23
CB,2019-02-05
CB,2019-04-30
CB,2019-07-23
CB,2019-10-29
CB,2020-02-04
CB,2020-04-21
CB,2020-07-28
CB,2020-10-27
CB,2021-02-02
CB,2021-04-27
CB,2021-07-27
CB,2021-10-26
CB,2022-02-01
CB,2022-04-26
CB,2022-07-26
CB,2022-10-25
CB,2023-01-31
CB,2023-04-25
CB,2023-07-25
CB,2023-10-24
CB,2024-01-30
CB,2024-04-23
CB,2024-07-23
CB,2024-10-29
CB,2025-01-28
CB,2025-04-22
